1,Vocabulary,Vocabulario,,vocab
1,Countries,Países,,vocab
1,Australia,Australia,,vocab
1,Cambodia,Camboya,,vocab
1,Canada,Canadá,,vocab
1,China,China,,vocab
1,Egypt,Egipto,,vocab
1,England,Inglaterra,,vocab
1,France,Francia,,vocab
1,Germany,Alemania,,vocab
1,Greece,Grecia,,vocab
1,India,India,,vocab
1,Indonesia,Indonesia,,vocab
1,Italy,Italia,,vocab
1,Japan,Japón,,vocab
1,Mexico,México,,vocab
1,Morocco,Marruecos,,vocab
1,Peru,Perú,,vocab
1,Spain,España,,vocab
1,Thailand,Tailandia,,vocab
1,USA,EE.UU.,,vocab
1,Languages,Idiomas,,vocab
1,Arabic,Árabe,,vocab
1,Chinese,Chino,,vocab
1,English,Inglés,,vocab
1,French,Francés,,vocab
1,German,Alemán,,vocab
1,Greek,Griego,,vocab
1,Hebrew,Hebreo,,vocab
1,Hindi,Hindi,,vocab
1,Italian,Italiano,,vocab
1,Japanese,Japonés,,vocab
1,Korean,Coreano,,vocab
1,Latin,Latín,,vocab
1,Russian,Ruso,,vocab
1,Spanish,Español,,vocab
1,Urdu,Urdu,,vocab
1,Days,Días,,vocab
1,Monday,Lunes,,vocab
1,Tuesday,Martes,,vocab
1,Wednesday,Miércoles,,vocab
1,Thursday,Jueves,,vocab
1,Friday,Viernes,,vocab
1,Saturday,Sábado,,vocab
1,Sunday,Domingo,,vocab
1,time,tiempo,,vocab
1,hour,hora,,vocab
1,minute,minuto,,vocab
1,second,segundo,,vocab
1,colors,colores,,vocab
1,black,negro,,vocab
1,blue,azul,,vocab
1,brown,marrón,,vocab
1,gray,gris,,vocab
1,green,verde,,vocab
1,orange,naranja,,vocab
1,purple,púrpura,,vocab
1,red,rojo,,vocab
1,white,blanco,,vocab
1,yellow,amarillo,,vocab
1,,,,vocab
1,sizes,tamaños,,vocab
1,big,grande,,vocab
1,deep,profundo,,vocab
1,long,largo,,vocab
1,narrow,estrecho,,vocab
1,short,corto,,vocab
1,small,pequeño,,vocab
1,tall,alto,,vocab
1,thick,espeso,,vocab
1,thin,delgado,,vocab
1,wide,ancho,,vocab
1,tastes,los gustos,,vocab
1,bitter,amargo,,vocab
1,fresh,fresco,,vocab
1,salty,salado,,vocab
1,sour,agrio,,vocab
1,spicy,picante,,vocab
1,sweet,dulce,,vocab
1,qualities,cualidades,,vocab
1,bad,malo,,vocab
1,clean,limpio,,vocab
1,dark,oscuro,,vocab
1,difficult,difícil,,vocab
1,dirty,sucio,,vocab
1,dry,seco,,vocab
1,easy,fácil,,vocab
1,empty,vacío,,vocab
1,expensive,caro,,vocab
1,fast,rápido,,vocab
1,foreign,extranjero,,vocab
1,full,completo,,vocab
1,good,bueno,,vocab
1,hard,duro,,vocab
1,heavy,pesado,,vocab
1,inexpensive,barato,,vocab
1,light,ligero,,vocab
1,local,local,,vocab
1,new,nuevo,,vocab
1,noisy,ruidoso,,vocab
1,old,viejo,,vocab
1,powerful,poderoso,,vocab
1,quiet,tranquilo,,vocab
1,correct,correcto,,vocab
1,slow,lento,,vocab
1,soft,suave,,vocab
1,very,muy,,vocab
1,weak,débil,,vocab
1,wet,mojado,,vocab
1,wrong,mal,,vocab
1,young,joven,,vocab
1,food,comida,,vocab
1,almonds,almendras,,vocab
1,bread,pan,,vocab
1,breakfast,desayuno,,vocab
1,butter,mantequilla,,vocab
1,candy,dulce,,vocab
1,cheese,queso,,vocab
1,chicken,pollo,,vocab
1,cumin,comino,,vocab
1,dessert,postre,,vocab
1,dinner,cena,,vocab
1,fish,pescado,,vocab
1,fruit,frutas,,vocab
1,ice cream,helado,,vocab
1,lamb,cordero,,vocab
1,lemon,limón,,vocab
1,lunch,almuerzo,,vocab
1,meal,comida,,vocab
1,meat,carne,,vocab
1,oven,horno,,vocab
1,pepper,pimienta,,vocab
1,plants,plantas,,vocab
1,pork,carne de cerdo,,vocab
1,salad,ensalada,,vocab
1,salt,sal,,vocab
1,sandwich,sándwich,,vocab
1,sausage,salchicha,,vocab
1,soup,sopa,,vocab
1,sugar,azúcar,,vocab
1,supper,cena,,vocab
1,turkey,pavo,,vocab
1,apple,manzana,,vocab
1,banana,plátano,,vocab
1,oranges,naranjas,,vocab
1,peaches,duraznos,,vocab
1,peanut,maní,,vocab
1,pears,peras,,vocab
1,pineapple,piña,,vocab
1,grapes,uvas,,vocab
1,strawberries,fresas,,vocab
1,vegetables,vegetales,,vocab
1,carrot,zanahoria,,vocab
1,corn,maíz,,vocab
1,cucumber,pepino,,vocab
1,garlic,ajo,,vocab
1,lettuce,lechuga,,vocab
1,olives,aceitunas,,vocab
1,onions,cebollas,,vocab
1,peppers,pimientos,,vocab
1,potatoes,patatas,,vocab
1,pumpkin,calabaza,,vocab
1,beans,frijoles,,vocab
1,tomatoes,tomates,,vocab
1,alligator,caimán,,vocab
1,alligators,caimanes,,vocab
1,bear,oso,,vocab
1,bears,osos,,vocab
1,bird,pájaro,,vocab
1,birds,las aves,,vocab
1,bull,toro,,vocab
1,bulls,toros,,vocab
1,cat,gato,,vocab
1,cats,gatos,,vocab
1,cow,vaca,,vocab
1,cows,vacas,,vocab
1,deer,venado,,vocab
1,many deer,muchos venados,,vocab
1,dog,perro,,vocab
1,dogs,perros,,vocab
1,donkey,burro,,vocab
1,donkeys,burros,,vocab
1,eagle,águila,,vocab
1,eagles,águilas,,vocab
1,elephant,elefante,,vocab
1,elephants,elefantes,,vocab
1,giraffe,jirafa,,vocab
1,giraffes,jirafas,,vocab
1,goat,cabra,,vocab
1,goats,cabras,,vocab
1,horse,caballo,,vocab
1,horses,caballos,,vocab
1,lion,león,,vocab
1,lions,leones,,vocab
1,monkey,mono,,vocab
1,monkeys,monos,,vocab
1,mouse,ratón,,vocab
1,mice,ratones,,vocab
1,rabbit,conejo,,vocab
1,rabbits,conejos,,vocab
1,snake,serpiente,,vocab
1,snakes,serpientes,,vocab
1,tiger,tigre,,vocab
1,tigers,tigres,,vocab
1,wolf,lobo,,vocab
1,wolves,lobos,,vocab
1,objects,objetos,,vocab
1,bathroom,cuarto de baño,,vocab
1,bed,cama,,vocab
1,bedroom,dormitorio,,vocab
1,ceiling,techo,,vocab
1,chair,silla,,vocab
1,clothes,ropa,,vocab
1,coat,abrigo,,vocab
1,cup,taza,,vocab
1,desk,escritorio,,vocab
1,dress,vestido,,vocab
1,floor,piso,,vocab
1,fork,tenedor,,vocab
1,furniture,muebles,,vocab
1,glass,vidrio,,vocab
1,hat,sombrero,,vocab
1,house,casa,,vocab
1,ink,tinta,,vocab
1,jacket,chaqueta,,vocab
1,kitchen,cocina,,vocab
1,knife,cuchillo,,vocab
1,lamp,lámpara,,vocab
1,letter,carta,,vocab
1,map,mapa,,vocab
1,newspaper,periódico,,vocab
1,notebook,cuaderno,,vocab
1,pants,pantalones,,vocab
1,paper,papel,,vocab
1,pen,pluma,,vocab
1,pencil,lápiz,,vocab
1,pharmacy,farmacia,,vocab
1,picture,foto,,vocab
1,plate,placa,,vocab
1,refrigerator,refrigerador,,vocab
1,restaurant,restaurante,,vocab
1,roof,techo,,vocab
1,room,habitación,,vocab
1,rug,alfombra,,vocab
1,scissors,tijeras,,vocab
1,shampoo,champú,,vocab
1,shirt,camisa,,vocab
1,shoes,zapatos,,vocab
1,soap,jabón,,vocab
1,socks,calcetines,,vocab
1,spoon,cuchara,,vocab
1,table,tabla,,vocab
1,toilet,inodoro,,vocab
1,toothbrush,cepillo de dientes,,vocab
1,toothpaste,pasta dentífrica,,vocab
1,towel,toalla,,vocab
1,umbrella,paraguas,,vocab
1,underwear,ropa interior,,vocab
1,wall,pared,,vocab
1,wallet,cartera,,vocab
1,window,ventana,,vocab
1,telephone,teléfono,,vocab
1,this,esto/ esta,,vocab
1,that,que,,vocab
1,these,estos,,vocab
1,those,aquellos,,vocab
1,Questions,Preguntas,,vocab
1,how?,¿cómo?,,vocab
1,what?,¿qué?,,vocab
1,who?,quién?,,vocab
1,why?,¿por qué?,,vocab
1,where?,¿dónde?,,vocab
1,different objects,diferentes objetos,,vocab
1,art,arte,,vocab
1,bank,banco,,vocab
1,beach,playa,,vocab
1,book,libro,,vocab
1,by bicycle,en bicicleta,,vocab
1,by bus,en autobús,,vocab
1,by car,en coche,,vocab
1,by train,en tren,,vocab
1,cafe,café,,vocab
1,country,país,,vocab
1,desert,desierto,,vocab
1,dictionary,diccionario,,vocab
1,earth,tierra,,vocab
1,flowers,flores,,vocab
1,football,fútbol,,vocab
1,forest,bosque,,vocab
1,game,juego,,vocab
1,garden,jardín,,vocab
1,geography,geografía,,vocab
1,history,historia,,vocab
1,house,casa,,vocab
1,island,isla,,vocab
1,lake,lago,,vocab
1,library,biblioteca,,vocab
1,math,matemáticas,,vocab
1,moon,luna,,vocab
1,mountain,montaña,,vocab
1,movies,cine,,vocab
1,music,música,,vocab
1,ocean,océano,,vocab
1,office,oficina,,vocab
1,on foot,a pie,,vocab
1,player,jugador,,vocab
1,river,río,,vocab
1,science,ciencia,,vocab
1,sea,mar,,vocab
1,sky,cielo,,vocab
1,soccer,fútbol,,vocab
1,stars,estrellas,,vocab
1,supermarket,supermercado,,vocab
1,swimming pool,piscina,,vocab
1,theater,teatro,,vocab
1,tree,árbol,,vocab
1,weather,tiempo,,vocab
1,bad weather,mal tiempo,,vocab
1,cloudy,nublado,,vocab
1,cold,frío,,vocab
1,cool,fresco,,vocab
1,foggy,brumoso,,vocab
1,hot,caliente,,vocab
1,nice weather,Cuando hace buen tiempo,,vocab
1,pouring,verter,,vocab
1,rain,lluvia,,vocab
1,raining,lloviendo,,vocab
1,snow,nieve,,vocab
1,snowing,nevando,,vocab
1,ice,hielo,,vocab
1,sunny,soleado,,vocab
1,windy,ventoso,,vocab
1,spring,primavera,,vocab
1,summer,verano,,vocab
1,autumn,otoño,,vocab
1,winter,invierno,,vocab
1,people,personas,,vocab
1,aunt,tía,,vocab
1,baby,bebé,,vocab
1,brother,hermano,,vocab
1,cousin,primo,,vocab
1,daughter,hija,,vocab
1,dentist,dentista,,vocab
1,doctor,médico,,vocab
1,father,padre,,vocab
1,grandfather,abuelo,,vocab
1,grandmother,abuela,,vocab
1,husband,marido,,vocab
1,mother,madre,,vocab
1,nephew,sobrino,,vocab
1,niece,sobrina,,vocab
1,nurse,enfermera,,vocab
1,policeman,policía,,vocab
1,postman,cartero,,vocab
1,professor,profesor,,vocab
1,son,hijo,,vocab
1,teacher,profesor,,vocab
1,uncle,tío,,vocab
1,wife,esposa,,vocab
1,adjectives,adjetivos,,vocab
1,a green tree,un árbol verde,,vocab
1,a tall building,un edificio alto,,vocab
1,a very old man,un hombre muy viejo,,vocab
1,the old red house,la casa roja vieja,,vocab
1,a very nice friend,un amigo muy agradable,,vocab
1,colors,colores,,vocab
1,black,negro,,vocab
1,blue,azul,,vocab
1,brown,marrón,,vocab
1,gray,gris,,vocab
1,green,verde,,vocab
1,orange,naranja,,vocab
1,purple,púrpura,,vocab
1,red,rojo,,vocab
1,white,blanco,,vocab
1,yellow,amarillo,,vocab
1,sizes,tamaños,,vocab
1,big,grande,,vocab
1,deep,profundo,,vocab
1,long,largo,,vocab
1,narrow,estrecho,,vocab
1,short,corto,,vocab
1,small,pequeño,,vocab
1,tall,alto,,vocab
1,thick,espeso,,vocab
1,thin,delgado,,vocab
1,wide,ancho,,vocab
1,shapes,formas,,vocab
1,circular,circular,,vocab
1,straight,cuadrado,,vocab
1,square,cuadrado,,vocab
1,triangular,triangular,,vocab
1,tastes,los gustos,,vocab
1,bitter,amargo,,vocab
1,fresh,fresco,,vocab
1,salty,salado,,vocab
1,sour,agrio,,vocab
1,spicy,picante,,vocab
1,sweet,dulce,,vocab
1,qualities,cualidades,,vocab
1,bad,malo,,vocab
1,clean,limpio,,vocab
1,dark,oscuro,,vocab
1,difficult,difícil,,vocab
1,dirty,sucio,,vocab
1,dry,seco,,vocab
1,easy,fácil,,vocab
1,empty,vacío,,vocab
1,expensive,caro,,vocab
1,fast,rápido,,vocab
1,foreign,extranjero,,vocab
1,full,completo,,vocab
1,good,bueno,,vocab
1,hard,duro,,vocab
1,heavy,pesado,,vocab
1,inexpensive,barato,,vocab
1,light,ligero,,vocab
1,local,local,,vocab
1,new,nuevo,,vocab
1,noisy,ruidoso,,vocab
1,old,viejo,,vocab
1,powerful,poderoso,,vocab
1,quiet,tranquilo,,vocab
1,correct,correcto,,vocab
1,slow,lento,,vocab
1,soft,suave,,vocab
1,very,muy,,vocab
1,weak,débil,,vocab
1,wet,mojado,,vocab
1,wrong,mal,,vocab
1,young,joven,,vocab
1,quantities,cantidades,,vocab
1,few,pocos,,vocab
1,little,poco,,vocab
1,many,muchos,,vocab
1,much,mucho,,vocab
1,part,parte,,vocab
1,some,algunos,,vocab
1,a few,unos pocos,,vocab
1,whole,todo,,vocab
1,adverbs,adverbios,,vocab
1,I read a book sometimes,Leo un libro a veces,,vocab
1,I will never smoke,Nunca fumaré,,vocab
1,are you alone?,¿estás sola?,,vocab
1,adverbs of time,adverbios de tiempo,,vocab
1,yesterday,ayer,,vocab
1,today,hoy,,vocab
1,tomorrow,mañana,,vocab
1,now,ahora,,vocab
1,then,entonces,,vocab
1,later,más tarde,,vocab
1,tonight,esta noche,,vocab
1,right now,ahora mismo,,vocab
1,last night,anoche,,vocab
1,this morning,esta mañana,,vocab
1,next week,semana próxima,,vocab
1,already,ya,,vocab
1,recently,recientemente,,vocab
1,lately,últimamente,,vocab
1,soon,pronto,,vocab
1,immediately,inmediatamente,,vocab
1,still,aún,,vocab
1,yet,todavía,,vocab
1,ago,hace,,vocab
1,adverbs of place,adverbios de lugar,,vocab
1,here,aquí,,vocab
1,there,ahí,,vocab
1,over there,por ahí,,vocab
1,everywhere,en todas partes,,vocab
1,anywhere,dondequiera,,vocab
1,nowhere,en ninguna parte,,vocab
1,home,casa,,vocab
1,away,lejos,,vocab
1,out,fuera,,vocab
1,adverbs of manner,adverbios de manera,,vocab
1,very,muy,,vocab
1,quite,bastante,,vocab
1,pretty,bastante,,vocab
1,really,realmente,,vocab
1,fast,rápido,,vocab
1,well,bien,,vocab
1,hard,duro,,vocab
1,quickly,rápidamente,,vocab
1,slowly,despacio,,vocab
1,carefully,cuidadosamente,,vocab
1,hardly,apenas,,vocab
1,barely,apenas,,vocab
1,mostly,en su mayoría,,vocab
1,almost,casi,,vocab
1,absolutely,absolutamente,,vocab
1,together,juntos,,vocab
1,alone,solo,,vocab
1,adverbs of frequency,adverbios de frecuencia,,vocab
1,always,siempre,,vocab
1,frequently,frecuentemente,,vocab
1,usually,por lo general,,vocab
1,sometimes,a veces,,vocab
1,occasionally,de vez en cuando,,vocab
1,seldom,raramente,,vocab
1,rarely,rara vez,,vocab
1,never,nunca,,vocab
1,nouns,pronombres,,vocab
1,my car,mi coche,,vocab
1,green car,coche verde,,vocab
1,three cars,tres coches,,vocab
1,car garage,Garage para coche,,vocab
1,outside the car,fuera del coche,,vocab
1,arm,brazo,,vocab
1,back,espalda,,vocab
1,cheeks,las mejillas,,vocab
1,chest,pecho,,vocab
1,chin,barbilla,,vocab
1,ear,oreja,,vocab
1,elbow,codo,,vocab
1,eye,ojo,,vocab
1,face,cara,,vocab
1,finger,dedo,,vocab
1,fingers,los dedos,,vocab
1,foot,pie,,vocab
1,hair,cabello,,vocab
1,hand,mano,,vocab
1,head,cabeza,,vocab
1,heart,corazón,,vocab
1,knee,rodilla,,vocab
1,leg,pierna,,vocab
1,lip,labio,,vocab
1,mouth,boca,,vocab
1,neck,cuello,,vocab
1,nose,nariz,,vocab
1,shoulder,hombro,,vocab
1,stomach,estómago,,vocab
1,teeth,dientes,,vocab
1,thigh,muslo,,vocab
1,throat,garganta,,vocab
1,thumb,pulgar,,vocab
1,toe,dedo del pie,,vocab
1,tongue,lengua,,vocab
1,tooth,diente,,vocab
1,articles,artículos,,vocab
1,the,el,,vocab
1,a,una,,vocab
1,one,uno,,vocab
1,some,algunos,,vocab
1,few,pocos,,vocab
1,the book,el libro,,vocab
1,the books,los libros,,vocab
1,a book,un libro,,vocab
1,one book,un libro,,vocab
1,some books,algunos libros,,vocab
1,few books,pocos libros,,vocab
1,Food,comida,,vocab
1,almonds,almendras,,vocab
1,bread,pan,,vocab
1,breakfast,desayuno,,vocab
1,butter,mantequilla,,vocab
1,candy,dulce,,vocab
1,cheese,queso,,vocab
1,chicken,pollo,,vocab
1,cumin,comino,,vocab
1,dessert,postre,,vocab
1,dinner,cena,,vocab
1,fish,pescado,,vocab
1,fruit,frutas,,vocab
1,ice cream,helado,,vocab
1,lamb,cordero,,vocab
1,lemon,limón,,vocab
1,lunch,almuerzo,,vocab
1,meal,comida,,vocab
1,meat,carne,,vocab
1,oven,horno,,vocab
1,pepper,pimienta,,vocab
1,plants,plantas,,vocab
1,pork,carne de cerdo,,vocab
1,salad,ensalada,,vocab
1,salt,sal,,vocab
1,sandwich,sándwich,,vocab
1,sausage,salchicha,,vocab
1,soup,sopa,,vocab
1,sugar,azúcar,,vocab
1,supper,cena,,vocab
1,turkey,pavo,,vocab
1,apple,manzana,,vocab
1,banana,plátano,,vocab
1,oranges,naranjas,,vocab
1,peaches,duraznos,,vocab
1,peanut,maní,,vocab
1,pears,peras,,vocab
1,pineapple,piña,,vocab
1,grapes,uvas,,vocab
1,strawberries,fresas,,vocab
1,vegetables,vegetales,,vocab
1,carrot,zanahoria,,vocab
1,corn,maíz,,vocab
1,cucumber,pepino,,vocab
1,garlic,ajo,,vocab
1,lettuce,lechuga,,vocab
1,olives,aceitunas,,vocab
1,onions,cebollas,,vocab
1,peppers,pimientos,,vocab
1,potatoes,patatas,,vocab
1,pumpkin,calabaza,,vocab
1,beans,frijoles,,vocab
1,tomatoes,tomates,,vocab
1,Pronouns,Pronombres,,vocab
1,I,Yo,,vocab
1,you,tu/ usted,,vocab
1,he,él,,vocab
1,she,ella,,vocab
1,we,nosotros,,vocab
1,they,ellos,,vocab
1,me,yo,,vocab
1,you,tu/ usted,,vocab
1,him,él/ lo/ le,,vocab
1,her,ella/ le,,vocab
1,us,nosotros,,vocab
1,them,ellos,,vocab
1,my,mi,,vocab
1,your,su,,vocab
1,his,su,,vocab
1,her,su,,vocab
1,our,nuestro,,vocab
1,their,su,,vocab
1,mine,mio/ mia,,vocab
1,yours,tuyo,,vocab
1,his,suyo,,vocab
1,hers,suyo,,vocab
1,ours,nuestro,,vocab
1,theirs,suyo,,vocab
1,I speak,Hablo,,vocab
1,you speak,hablas/ habla,,vocab
1,he speaks,habla,,vocab
1,she speaks,habla,,vocab
1,we speak,hablamos,,vocab
1,they speak,hablan,,vocab
1,give me,dame,,vocab
1,give you,darte,,vocab
1,give him,dale,,vocab
1,give her,dale,,vocab
1,give us,danos,,vocab
1,give them,dales,,vocab
1,my book,mi libro,,vocab
1,your book,tu/ su,,vocab
1,his book,su libro,,vocab
1,her book,su libro,,vocab
1,our book,nuestro libro,,vocab
1,their book,su libro,,vocab
1,Plural,Plural,,vocab
1,my book,mi libro,,vocab
1,my books,mis libros,,vocab
1,our daughter,nuestra hija,,vocab
1,our daughters,nuestras hijas,,vocab
1,I'm cold,Tengo frío,,vocab
1,we're cold,tenemos frio,,vocab
1,his chickens,sus pollos,,vocab
1,their chicken,su pollo,,vocab
1,alligator,caimán,,vocab
1,alligators,caimanes,,vocab
1,bear,oso,,vocab
1,bears,osos,,vocab
1,bird,pájaro,,vocab
1,birds,las aves,,vocab
1,bull,toro,,vocab
1,bulls,toros,,vocab
1,cat,gato,,vocab
1,cats,gatos,,vocab
1,cow,vaca,,vocab
1,cows,vacas,,vocab
1,deer,venado,,vocab
1,many deer,muchos venados,,vocab
1,dog,perro,,vocab
1,dogs,perros,,vocab
1,donkey,burro,,vocab
1,donkeys,burros,,vocab
1,eagle,águila,,vocab
1,eagles,águilas,,vocab
1,elephant,elefante,,vocab
1,elephants,elefantes,,vocab
1,giraffe,jirafa,,vocab
1,giraffes,jirafas,,vocab
1,goat,cabra,,vocab
1,goats,cabras,,vocab
1,horse,caballo,,vocab
1,horses,caballos,,vocab
1,lion,león,,vocab
1,lions,leones,,vocab
1,monkey,mono,,vocab
1,monkeys,monos,,vocab
1,mouse,ratón,,vocab
1,mice,ratones,,vocab
1,rabbit,conejo,,vocab
1,rabbits,conejos,,vocab
1,snake,serpiente,,vocab
1,snakes,serpientes,,vocab
1,tiger,tigre,,vocab
1,tigers,tigres,,vocab
1,wolf,lobo,,vocab
1,wolves,lobos,,vocab
1,Feminine,Femenino,,vocab
1,he is happy,él es feliz,,vocab
1,she is happy,ella es feliz,,vocab
1,he is American,es americano,,vocab
1,she is American,ella es americana,,vocab
1,man,hombre,,vocab
1,woman,mujer,,vocab
1,father,padre,,vocab
1,mother,madre,,vocab
1,brother,hermano,,vocab
1,sister,hermana,,vocab
1,uncle,tío,,vocab
1,aunt,tía,,vocab
1,bull,toro,,vocab
1,cow,vaca,,vocab
1,boy,niño,,vocab
1,girl,chica,,vocab
1,objects,objetos,,vocab
1,bathroom,cuarto de baño,,vocab
1,bed,cama,,vocab
1,bedroom,dormitorio,,vocab
1,ceiling,techo,,vocab
1,chair,silla,,vocab
1,clothes,ropa,,vocab
1,coat,abrigo,,vocab
1,cup,taza,,vocab
1,desk,escritorio,,vocab
1,dress,vestido,,vocab
1,floor,piso,,vocab
1,fork,tenedor,,vocab
1,furniture,muebles,,vocab
1,glass,vidrio,,vocab
1,hat,sombrero,,vocab
1,house,casa,,vocab
1,ink,tinta,,vocab
1,jacket,chaqueta,,vocab
1,kitchen,cocina,,vocab
1,knife,cuchillo,,vocab
1,lamp,lámpara,,vocab
1,letter,carta,,vocab
1,map,mapa,,vocab
1,newspaper,periódico,,vocab
1,notebook,cuaderno,,vocab
1,pants,pantalones,,vocab
1,paper,papel,,vocab
1,pen,pluma,,vocab
1,pencil,lápiz,,vocab
1,pharmacy,farmacia,,vocab
1,picture,foto,,vocab
1,plate,placa,,vocab
1,refrigerator,refrigerador,,vocab
1,restaurant,restaurante,,vocab
1,roof,techo,,vocab
1,room,habitación,,vocab
1,rug,alfombra,,vocab
1,scissors,tijeras,,vocab
1,shampoo,champú,,vocab
1,shirt,camisa,,vocab
1,shoes,zapatos,,vocab
1,soap,jabón,,vocab
1,socks,calcetines,,vocab
1,spoon,cuchara,,vocab
1,table,tabla,,vocab
1,toilet,inodoro,,vocab
1,toothbrush,cepillo de dientes,,vocab
1,toothpaste,pasta dentífrica,,vocab
1,towel,toalla,,vocab
1,umbrella,paraguas,,vocab
1,underwear,ropa interior,,vocab
1,wall,pared,,vocab
1,wallet,cartera,,vocab
1,window,ventana,,vocab
1,telephone,teléfono,,vocab
1,Verbs,Verbos,,vocab
1,Past,Pasado,,vocab
1,I spoke,Hablé,,vocab
1,I wrote,Escribí,,vocab
1,I drove,Manejé,,vocab
1,I loved,Me encantó,,vocab
1,I gave,Di,,vocab
1,I smiled,Sonreí,,vocab
